year,certificate,length,genres,category,rating,metascore,total_votes,US_box_office
2002.0,PG-13,120.0,"Action, Adventure, History",Action,7.9,85.0,174212.0,53710019.0
2007.0,R,122.0,"Action, Crime, Drama",Action,7.7,76.0,289456.0,53606916.0
2013.0,N-13,116.0,"Action, Adventure, Comedy",Action,6.6,47.0,160517.0,53262560.0
2016.0,R,144.0,"Action, Drama, History",Action,7.3,48.0,119948.0,52853219.0
2003.0,PG-13,115.0,"Action, Thriller",Action,6.6,56.0,129349.0,52802140.0
2015.0,N-16,124.0,"Action, Drama, Sport",Action,7.4,57.0,218486.0,52421953.0
2004.0,R,113.0,"Action, Adventure, Fantasy",Action,5.9,38.0,166305.0,52411906.0
2008.0,PG-13,104.0,"Action, Adventure, Fantasy",Action,6.6,57.0,101488.0,52075270.0
2010.0,R,107.0,"Action, Adventure, Sci-Fi",Action,6.4,51.0,212049.0,52000688.0
2003.0,R,121.0,"Action, Fantasy, Thriller",Action,7.0,42.0,253294.0,51970690.0
2004.0,PG-13,126.0,"Action, Adventure, Drama",Action,6.3,46.0,159710.0,51882244.0
2011.0,PG-13,96.0,"Action, Fantasy, Thriller",Action,4.3,34.0,111257.0,51774002.0
2001.0,R,101.0,"Action, Crime, Thriller",Action,5.6,39.0,32045.0,51758599.0
2017.0,N-16,115.0,"Action, Thriller",Action,6.7,63.0,176607.0,51687870.0
2011.0,R,117.0,"Action, Adventure, Drama",Action,6.8,64.0,241014.0,51580136.0
2017.0,N-13,115.0,"Action, Comedy, Crime",Action,7.2,65.0,159225.0,51342000.0
2004.0,R,94.0,"Action, Horror, Sci-Fi",Action,6.2,35.0,186497.0,51201453.0
1964.0,PG,110.0,"Action, Adventure, Thriller",Action,7.7,87.0,174595.0,51081062.0
2018.0,N-16,107.0,"Action, Adventure, Sci-Fi",Action,5.3,48.0,116681.0,51024708.0
2006.0,R,139.0,"Action, Adventure, Drama",Action,7.8,68.0,291611.0,50866635.0
2017.0,N-13,95.0,"Action, Adventure, Fantasy",Action,5.6,34.0,128591.0,50701325.0
1994.0,R,102.0,"Action, Drama, Fantasy",Action,7.6,71.0,166895.0,50693162.0
2007.0,R,94.0,"Action, Horror, Sci-Fi",Action,6.3,41.0,183767.0,50648679.0
1998.0,PG,114.0,"Action, Adventure, Family",Action,5.6,51.0,27714.0,50632037.0
2014.0,N-13,105.0,"Action, Drama, Thriller",Action,6.2,57.0,123336.0,50577412.0
2002.0,PG-13,98.0,"Action, Comedy, Sci-Fi",Action,5.4,30.0,79438.0,50547998.0
1994.0,R,118.0,"Action, Crime, Drama",Action,7.3,74.0,217331.0,50282766.0
2018.0,N-16,122.0,"Action, Adventure, Crime",Action,7.1,61.0,126177.0,50072235.0
1995.0,R,100.0,"Action, Adventure, Thriller",Action,5.5,52.0,43966.0,50024083.0
1993.0,PG-13,130.0,"Action, Adventure, Comedy",Action,6.4,44.0,137167.0,50016394.0
1997.0,R,121.0,"Action, Crime, Drama",Action,6.7,52.0,50724.0,50007168.0
2012.0,PG-13,125.0,"Action, Drama, History",Action,5.9,46.0,33556.0,49876377.0
2013.0,N-16,129.0,"Action, Comedy, Crime",Action,6.4,45.0,201393.0,49875291.0
2009.0,PG-13,102.0,"Action, Adventure, Comedy",Action,5.3,32.0,66553.0,49438370.0
1997.0,PG-13,104.0,"Action, Drama, Sci-Fi",Action,5.5,55.0,72152.0,49323468.0
2006.0,PG-13,105.0,"Action, Crime, Thriller",Action,5.8,45.0,56189.0,48751189.0
1997.0,PG-13,121.0,"Action, Adventure, Crime",Action,3.9,23.0,74919.0,48608066.0
2005.0,PG-13,115.0,"Action, Comedy, Crime",Action,5.1,34.0,69872.0,48478006.0
2016.0,N-13,114.0,"Action, Adventure, Drama",Action,6.1,35.0,98415.0,48390190.0
1997.0,R,129.0,"Action, Drama, Mystery",Action,7.8,61.0,346191.0,48323648.0
1997.0,R,125.0,"Action, Drama, War",Action,6.0,62.0,73366.0,48169156.0
2010.0,N-16,117.0,"Action, Comedy, Crime",Action,7.6,66.0,525104.0,48071303.0
2016.0,V,101.0,"Animation, Action, Adventure",Action,7.8,84.0,118373.0,48023088.0
2003.0,PG,102.0,"Action, Adventure, Comedy",Action,5.1,41.0,33029.0,47811138.0
1997.0,R,109.0,"Action, Horror, Sci-Fi",Action,6.2,63.0,229752.0,47748610.0
2003.0,PG-13,104.0,"Action, Adventure, Comedy",Action,6.7,59.0,101292.0,47726342.0
1991.0,R,97.0,"Action, Crime, Drama",Action,6.7,61.0,31678.0,47624253.0
2014.0,N-13,89.0,"Action, Adventure, Drama",Action,5.8,44.0,65150.0,47602194.0
2007.0,R,110.0,"Action, Drama, Thriller",Action,7.0,56.0,118040.0,47536778.0
2005.0,R,164.0,"Action, Drama, History",Action,7.5,74.0,212902.0,47403685.0
2005.0,N-7,144.0,"Action, Adventure, Drama",Action,7.2,63.0,267582.0,47398413.0
2015.0,N-13,127.0,"Action, Adventure, Sci-Fi",Action,5.3,40.0,179379.0,47387723.0
2016.0,N-13,123.0,"Action, Adventure, Fantasy",Action,6.8,32.0,242155.0,47365290.0
2010.0,PG-13,100.0,"Action, Comedy, Romance",Action,5.5,21.0,87609.0,47059963.0
2006.0,N-16,125.0,"Action, Adventure, Fantasy",Action,6.5,31.0,214166.0,46982632.0
2015.0,N-16,121.0,"Action, Crime, Drama",Action,7.6,82.0,372741.0,46889293.0
2018.0,N-16,140.0,"Action, Drama, Thriller",Action,6.6,53.0,166943.0,46874505.0
2005.0,N-7,129.0,"Action, Adventure, Romance",Action,6.0,47.0,93369.0,46464023.0
2018.0,PG-13,88.0,"Action, Thriller",Action,5.5,42.0,14279.0,46383120.0
2013.0,N-16,113.0,"Action, Crime, Drama",Action,6.7,40.0,206665.0,46000903.0
2004.0,PG-13,86.0,"Action, Crime",Action,6.3,44.0,70950.0,45860039.0
2017.0,R,90.0,"Action, Adventure, Comedy",Action,4.5,45.0,33259.0,45825314.0
2009.0,N-16,92.0,"Action, Fantasy, Sci-Fi",Action,6.6,44.0,151424.0,45802315.0
2018.0,R,130.0,"Action, Drama, History",Action,6.6,54.0,68289.0,45495662.0
2015.0,N-13,116.0,"Action, Adventure, Comedy",Action,7.3,56.0,275909.0,45445109.0
2012.0,PG,105.0,"Action, Comedy, Sport",Action,6.4,40.0,86218.0,45290318.0
2018.0,R,140.0,"Action, Crime, Drama",Action,7.0,49.0,94196.0,44947622.0
2017.0,N-13,107.0,"Action, Adventure, Thriller",Action,5.2,42.0,85408.0,44898413.0
2010.0,R,107.0,"Action, Comedy, Crime",Action,5.6,31.0,85249.0,44875481.0
1994.0,R,99.0,"Action, Crime, Sci-Fi",Action,5.9,48.0,55807.0,44853581.0
2012.0,PG-13,93.0,"Action, Drama",Action,5.4,31.0,73418.0,44806783.0
1998.0,R,140.0,"Action, Crime, Drama",Action,7.3,62.0,130855.0,44484065.0
1992.0,R,84.0,"Action, Crime, Thriller",Action,5.9,50.0,45315.0,44065653.0
2008.0,V,135.0,"Action, Adventure, Comedy",Action,6.0,37.0,69081.0,43945766.0
2001.0,PG-13,87.0,"Action, Sci-Fi, Thriller",Action,5.9,25.0,88618.0,43905746.0
2007.0,PG,100.0,"Action, Adventure, Comedy",Action,4.7,37.0,19705.0,43751706.0
2003.0,R,121.0,"Action, Drama, Thriller",Action,6.6,48.0,112854.0,43734876.0
2010.0,PG,82.0,"Action, Adventure, Comedy",Action,4.3,30.0,14071.0,43585753.0
2014.0,N-13,132.0,"Action, Thriller",Action,6.4,39.0,163098.0,43577636.0
2015.0,N-13,121.0,"Action, Adventure, Biography",Action,7.1,64.0,197818.0,43482270.0
2010.0,N-16,117.0,"Action, Crime, Drama",Action,6.6,55.0,89872.0,43313890.0
2002.0,PG-13,116.0,"Action, Adventure, Sci-Fi",Action,6.4,51.0,74194.0,43254409.0
1991.0,R,122.0,"Action, Crime, Thriller",Action,7.3,58.0,159364.0,43218387.0
2005.0,PG-13,87.0,"Action, Crime, Thriller",Action,6.3,56.0,191764.0,43095600.0
1967.0,PG,117.0,"Action, Adventure, Thriller",Action,6.9,61.0,99382.0,43084787.0
2002.0,PG-13,101.0,"Action, Adventure, Fantasy",Action,6.2,39.0,126643.0,43061982.0
2014.0,N-16,101.0,"Action, Crime, Thriller",Action,7.4,68.0,540988.0,43037835.0
1997.0,R,111.0,"Action, Crime, Drama",Action,6.2,53.0,59819.0,42868348.0
2008.0,N-16,92.0,"Action, Thriller",Action,7.0,46.0,218449.0,42754105.0
1993.0,PG,96.0,"Action, Adventure, Comedy",Action,4.8,40.0,31015.0,42660000.0
1994.0,R,104.0,"Action, Comedy, Crime",Action,5.6,16.0,76262.0,42610000.0
2011.0,N-16,92.0,"Action, Fantasy, Horror",Action,5.8,50.0,107011.0,42587643.0
2012.0,N-13,95.0,"Action, Horror, Sci-Fi",Action,5.4,39.0,133166.0,42345531.0
1968.0,M/PG,114.0,"Action, Crime, Thriller",Action,7.4,81.0,61279.0,42300873.0
2009.0,PG-13,99.0,"Action, Adventure, Horror",Action,6.5,83.0,188305.0,42100625.0
2013.0,N-16,119.0,"Action, Adventure, Sci-Fi",Action,6.4,49.0,154539.0,42025135.0
2007.0,R,94.0,"Action, Adventure, Fantasy",Action,4.7,29.0,116391.0,41797066.0
2006.0,N-16,107.0,"Action, Adventure, Horror",Action,6.4,52.0,158872.0,41778863.0
1998.0,R,122.0,"Action, Crime, Thriller",Action,7.3,67.0,172670.0,41616262.0
1997.0,R,124.0,"Action, Thriller",Action,5.9,43.0,54057.0,41263140.0
2017.0,N-13,136.0,"Action, Adventure, Fantasy",Action,6.5,51.0,163006.0,41189488.0
1981.0,PG,118.0,"Action, Adventure, Family",Action,6.9,59.0,41269.0,41092328.0
2012.0,R,109.0,"Action, Crime, Drama",Action,7.6,68.0,228643.0,41003371.0
1998.0,R,116.0,"Action, Thriller",Action,6.4,53.0,68563.0,40981289.0
2002.0,R,134.0,"Action, Drama, War",Action,6.1,51.0,65558.0,40914068.0
1993.0,R,113.0,"Action, Crime, Drama",Action,7.6,56.0,172195.0,40903593.0
2008.0,PG-13,100.0,"Action, Crime, Drama",Action,5.4,31.0,122007.0,40689393.0
2017.0,N-13,107.0,"Action, Crime, Drama",Action,6.3,52.0,196846.0,40563557.0
2011.0,PG-13,111.0,"Action, Adventure, Drama",Action,6.8,65.0,190514.0,40259119.0
2004.0,PG-13,104.0,"Action, Crime, Fantasy",Action,3.4,27.0,111242.0,40202379.0
2010.0,R,100.0,"Action, Fantasy, Horror",Action,5.3,32.0,99784.0,40168080.0
2002.0,R,100.0,"Action, Horror, Sci-Fi",Action,6.7,33.0,248063.0,40119709.0
2016.0,N-13,124.0,"Action, Drama, Romance",Action,7.1,60.0,142116.0,40098064.0
2002.0,R,108.0,"Action, Drama, Thriller",Action,5.5,33.0,72023.0,40077257.0
1991.0,R,91.0,"Action, Crime, Drama",Action,6.1,38.0,21548.0,39673161.0
2007.0,N-16,113.0,"Action, Horror, Thriller",Action,6.6,53.0,165226.0,39568996.0
2008.0,R,128.0,"Action, Drama, Thriller",Action,7.1,57.0,214188.0,39394666.0
2014.0,N-13,126.0,"Action, Adventure, Thriller",Action,6.1,35.0,169792.0,39322544.0
2000.0,R,109.0,"Action, Horror, Sci-Fi",Action,7.1,49.0,225693.0,39240659.0
2005.0,V,93.0,"Action, Adventure, Comedy",Action,3.6,38.0,33431.0,39177684.0
2017.0,N-13,126.0,"Action, Adventure, Drama",Action,6.7,41.0,192762.0,39175066.0
1993.0,PG-13,86.0,"Action, Comedy",Action,6.6,64.0,84518.0,38911970.0
1994.0,R,101.0,"Action, Adventure, Thriller",Action,4.6,33.0,22290.0,38590500.0
2009.0,PG-13,89.0,"Action, Sci-Fi, Thriller",Action,6.3,45.0,168966.0,38577772.0
2011.0,PG,89.0,"Action, Adventure, Comedy",Action,3.5,37.0,22998.0,38538188.0
2013.0,N-13,128.0,"Action, Drama, Fantasy",Action,6.3,28.0,146131.0,38362475.0
2002.0,PG-13,86.0,"Action, Comedy",Action,5.8,69.0,33452.0,38230435.0
1995.0,PG,95.0,"Action, Adventure, Family",Action,5.2,40.0,25296.0,38187431.0
2009.0,N-16,99.0,"Action, Thriller",Action,6.3,34.0,68409.0,38105077.0
2002.0,PG-13,95.0,"Action, Comedy, Crime",Action,5.5,32.0,60653.0,38082712.0
2005.0,PG-13,118.0,"Action, Adventure, Comedy",Action,5.9,51.0,116197.0,37916267.0
2011.0,PG-13,107.0,"Action, Comedy, Crime",Action,4.4,22.0,25549.0,37915414.0
2004.0,PG,106.0,"Action, Adventure, Mystery",Action,6.0,64.0,81649.0,37762677.0
1995.0,PG-13,134.0,"Action, Adventure, Drama",Action,6.0,57.0,68563.0,37600435.0
2011.0,PG-13,109.0,"Action, Sci-Fi, Thriller",Action,6.7,53.0,370944.0,37520095.0
2012.0,N-13,105.0,"Action, Fantasy, Horror",Action,5.9,42.0,149041.0,37519139.0
2011.0,R,83.0,"Action, Comedy, Crime",Action,6.1,49.0,94579.0,37053924.0
1998.0,PG-13,134.0,"Action, Mystery, Sci-Fi",Action,6.1,35.0,99502.0,37020277.0
2002.0,PG,94.0,"Action, Adventure, Comedy",Action,5.2,40.0,13457.0,36985501.0
2006.0,PG-13,102.0,"Action, Crime, Drama",Action,6.6,63.0,126296.0,36895141.0
2016.0,PG-13,107.0,"Action, Drama, History",Action,6.3,51.0,25306.0,36874745.0
1995.0,R,102.0,"Action, Crime, Drama",Action,6.4,48.0,24596.0,36853222.0
2001.0,R,98.0,"Action, Crime, Drama",Action,6.6,58.0,60948.0,36845124.0
2007.0,R,122.0,"Action, Crime, Drama",Action,6.7,56.0,58507.0,36793804.0
2011.0,PG-13,108.0,"Action, Drama, Thriller",Action,6.4,45.0,94635.0,36665854.0
2011.0,PG-13,110.0,"Action, Adventure, Fantasy",Action,6.0,33.0,230282.0,36392502.0
2008.0,R,105.0,"Action, Sci-Fi, Thriller",Action,6.4,43.0,198093.0,36316032.0
1992.0,R,102.0,"Action, Sci-Fi",Action,6.1,35.0,82826.0,36299898.0
2006.0,PG-13,108.0,"Action, Crime, Thriller",Action,6.1,49.0,47967.0,36280697.0
2016.0,N-16,116.0,"Action, Comedy, Crime",Action,7.4,70.0,281685.0,36261763.0
2017.0,N-16,111.0,"Action, Thriller",Action,6.2,45.0,70942.0,36249674.0
2018.0,N-13,94.0,"Action, Thriller",Action,6.1,38.0,68357.0,36108758.0
1997.0,PG-13,95.0,"Action, Adventure, Fantasy",Action,3.7,11.0,46995.0,35927406.0
2009.0,N-7,92.0,"Action, Adventure, Comedy",Action,5.6,36.0,42537.0,35922978.0
2005.0,PG-13,136.0,"Action, Sci-Fi, Thriller",Action,6.8,50.0,300572.0,35818913.0
2003.0,PG-13,88.0,"Action, Comedy, Crime",Action,5.7,31.0,47985.0,35764982.0
2006.0,N-16,109.0,"Action, Comedy, Crime",Action,6.7,45.0,138477.0,35662731.0
2018.0,N-16,101.0,"Action, Drama, Thriller",Action,6.5,29.0,56914.0,35418723.0
2008.0,PG,98.0,"Animation, Action, Adventure",Action,5.9,35.0,58825.0,35161554.0
1993.0,PG-13,120.0,"Action, Biography, Drama",Action,7.0,69.0,27898.0,35112679.0
2010.0,R,115.0,"Action, Drama, Thriller",Action,6.8,63.0,129855.0,35053660.0
2000.0,PG-13,106.0,"Action, Crime, Drama",Action,5.7,24.0,30988.0,35007180.0
2016.0,N-13,112.0,"Action, Adventure, Sci-Fi",Action,5.2,33.0,100739.0,34916787.0
1989.0,PG-13,133.0,"Action, Adventure, Thriller",Action,6.6,58.0,95254.0,34667015.0
2005.0,R,113.0,"Action, Crime, Drama",Action,6.6,44.0,106871.0,34639939.0
2000.0,PG-13,123.0,"Action, Mystery, Sci-Fi",Action,5.9,49.0,116681.0,34604280.0
2003.0,R,101.0,"Action, Crime, Drama",Action,5.8,36.0,41297.0,34604054.0
2015.0,PG-13,87.0,"Action, Comedy, Crime",Action,5.2,31.0,48617.0,34507079.0
2004.0,R,175.0,"Action, Biography, Drama",Action,5.6,39.0,162645.0,34297191.0
2003.0,R,94.0,"Action, Crime, Drama",Action,6.1,40.0,43816.0,34238611.0
2006.0,R,105.0,"Action, Adventure, Crime",Action,5.4,58.0,132495.0,34020814.0
2018.0,R,107.0,"Action, Crime, Drama",Action,6.4,31.0,64134.0,34017028.0
2017.0,N-13,109.0,"Action, Sci-Fi, Thriller",Action,5.3,21.0,95224.0,33700160.0
2004.0,R,124.0,"Action, Crime, Drama",Action,6.4,33.0,149866.0,33682273.0
2013.0,PG-13,96.0,"Action, Adventure, Comedy",Action,5.6,25.0,118288.0,33618855.0
2006.0,R,135.0,"Action, Adventure, Drama",Action,7.0,79.0,117725.0,33602376.0
2018.0,N-13,117.0,"Action, Adventure, Comedy",Action,6.0,52.0,69244.0,33562069.0
2002.0,PG-13,97.0,"Action, Adventure, Comedy",Action,5.4,35.0,49314.0,33561137.0
2016.0,PG,104.0,"Action, Adventure, Comedy",Action,5.7,41.0,15429.0,33370166.0
2001.0,PG,94.0,"Action, Comedy, Crime",Action,5.4,24.0,8719.0,33357476.0
1996.0,R,121.0,"Action, Crime, Drama",Action,6.8,44.0,73767.0,33328051.0
1998.0,R,111.0,"Action, Crime, Drama",Action,6.2,37.0,68736.0,32940507.0
1982.0,R,117.0,"Action, Sci-Fi, Thriller",Action,8.1,84.0,695725.0,32868943.0
2008.0,PG-13,110.0,"Action, Comedy, Crime",Action,5.7,41.0,58212.0,32853640.0
2004.0,N-16,98.0,"Action, Comedy",Action,7.2,64.0,159747.0,32774834.0
2009.0,N-16,110.0,"Action, Crime, Drama",Action,6.5,42.0,85918.0,32752215.0
2001.0,PG-13,116.0,"Action, Drama, Sport",Action,4.6,29.0,39378.0,32720065.0
1999.0,R,102.0,"Action, Adventure, History",Action,6.6,42.0,116515.0,32698899.0
2000.0,R,135.0,"Action, Drama, Thriller",Action,6.2,45.0,54922.0,32598931.0
1993.0,R,97.0,"Action, Adventure, Drama",Action,6.2,63.0,45074.0,32589677.0
1995.0,R,104.0,"Action, Comedy, Crime",Action,6.8,61.0,39019.0,32392047.0
2004.0,PG-13,97.0,"Action, Adventure, Horror",Action,4.7,40.0,29228.0,32238923.0
2019.0,N-16,119.0,"Action, Crime, Drama",Action,6.2,57.0,57779.0,32138862.0
2001.0,PG-13,106.0,"Animation, Action, Adventure",Action,6.4,49.0,79966.0,32131830.0
2005.0,PG-13,121.0,"Action, Adventure, Sci-Fi",Action,5.1,35.0,51918.0,32116746.0
1994.0,PG-13,108.0,"Action, Adventure, Crime",Action,6.1,50.0,23468.0,32055248.0
2004.0,PG-13,94.0,"Action, Crime, Thriller",Action,6.5,60.0,93460.0,32003620.0
2016.0,N-13,133.0,"Action, Crime, Drama",Action,7.4,69.0,92660.0,31886361.0
2009.0,PG-13,111.0,"Action, Sci-Fi, Thriller",Action,6.1,36.0,105990.0,31806100.0
1999.0,R,82.0,"Action, Comedy, Horror",Action,5.7,34.0,55198.0,31770414.0
2008.0,PG-13,104.0,"Action, Crime, Thriller",Action,6.1,51.0,157881.0,31715062.0
2008.0,N-16,89.0,"Action, Adventure, Fantasy",Action,5.9,53.0,70357.0,31691811.0
2015.0,N-16,120.0,"Action, Crime, Drama",Action,6.8,41.0,230194.0,31569268.0
2006.0,R,111.0,"Action, Drama, History",Action,7.5,90.0,98573.0,31567134.0
2010.0,PG-13,112.0,"Action, Comedy, Fantasy",Action,7.5,69.0,380578.0,31494270.0
1997.0,PG-13,88.0,"Action, Comedy",Action,5.6,27.0,38509.0,31235710.0
2003.0,PG-13,135.0,"Action, Adventure, Sci-Fi",Action,5.5,48.0,93794.0,31186896.0
2013.0,N-13,130.0,"Action, Adventure, Fantasy",Action,5.9,33.0,128017.0,31165421.0
2016.0,N-13,127.0,"Action, Adventure, Fantasy",Action,5.4,25.0,106626.0,31153464.0
1984.0,N-7,137.0,"Action, Adventure, Sci-Fi",Action,6.5,39.0,127985.0,30925690.0
2018.0,N-13,116.0,"Action, Adventure, Drama",Action,5.3,32.0,65090.0,30824628.0
2017.0,R,95.0,"Action, Crime, Drama",Action,5.9,44.0,33976.0,30718107.0
2018.0,N-13,100.0,"Animation, Action, Adventure",Action,7.9,59.0,22704.0,30712119.0
2014.0,PG-13,117.0,"Action, Drama, Thriller",Action,6.2,40.0,88086.0,30697999.0
1990.0,R,108.0,"Action, Horror, Sci-Fi",Action,6.3,46.0,147151.0,30669413.0
2017.0,PG-13,112.0,"Action, Adventure, Drama",Action,6.4,48.0,67876.0,30348555.0
2016.0,N-16,91.0,"Action, Adventure, Fantasy",Action,5.8,23.0,69962.0,30348260.0
2000.0,R,117.0,"Action, Adventure, Crime",Action,5.7,30.0,28730.0,30208599.0
2002.0,PG-13,116.0,"Action, Comedy, Thriller",Action,5.6,37.0,44836.0,30160161.0
1991.0,R,110.0,"Action, Crime",Action,5.6,40.0,38101.0,30102717.0
2009.0,R,98.0,"Action, Adventure, Fantasy",Action,6.4,57.0,122331.0,30101577.0
1993.0,R,109.0,"Action, Crime, Drama",Action,6.1,53.0,25116.0,30038362.0
2003.0,PG-13,116.0,"Action, Comedy, Crime",Action,5.3,47.0,35922.0,30013346.0
1999.0,PG-13,121.0,"Action, Comedy, Fantasy",Action,6.1,65.0,61887.0,29655590.0
2018.0,PG,84.0,"Animation, Action, Adventure",Action,6.8,69.0,16616.0,29562341.0
2005.0,PG,101.0,"Action, Adventure, Comedy",Action,6.2,67.0,93920.0,29258869.0
2011.0,PG-13,87.0,"Action, Horror, Thriller",Action,5.7,41.0,115310.0,29136626.0
2011.0,N-16,93.0,"Action, Crime, Thriller",Action,6.6,49.0,151114.0,29121498.0
1992.0,PG,84.0,"Action, Comedy, Family",Action,5.3,36.0,20413.0,29000301.0
1996.0,PG-13,81.0,"Action, Comedy",Action,5.4,25.0,36031.0,29000000.0
2016.0,N-13,101.0,"Action, Adventure, Comedy",Action,4.7,34.0,65053.0,28848693.0
2013.0,N-16,103.0,"Action, Comedy, Crime",Action,6.5,41.0,255203.0,28795985.0
2015.0,N-13,114.0,"Action, Adventure, Crime",Action,5.3,34.0,58781.0,28782481.0
2007.0,N-16,100.0,"Action, Horror, Sci-Fi",Action,7.0,78.0,259021.0,28638916.0
2007.0,R,117.0,"Action, Crime, Drama",Action,6.8,59.0,85113.0,28563179.0
2002.0,PG,90.0,"Action, Adventure, Comedy",Action,5.4,50.0,6373.0,28399192.0
2004.0,PG-13,97.0,"Action, Comedy, Crime",Action,6.3,38.0,44774.0,28331233.0
2005.0,R,105.0,"Action, Horror, Sci-Fi",Action,5.2,34.0,107748.0,28212337.0
2003.0,PG,89.0,"Action, Adventure, Comedy",Action,6.2,51.0,148920.0,28082366.0
1997.0,R,107.0,"Action, Comedy, Crime",Action,7.3,76.0,87980.0,28014536.0
1993.0,PG-13,84.0,"Action, Comedy, Crime",Action,6.2,30.0,44529.0,27979400.0
2006.0,R,88.0,"Action, Crime, Thriller",Action,6.9,57.0,234640.0,27829874.0
2016.0,PG-13,117.0,"Action, Drama, History",Action,6.8,58.0,62170.0,27550735.0
2015.0,N-13,106.0,"Action, Adventure, Fantasy",Action,6.0,34.0,95431.0,27367660.0
2009.0,R,132.0,"Action, Crime, Drama",Action,6.7,43.0,60959.0,27154426.0
2012.0,N-13,172.0,"Action, Drama, Mystery",Action,7.4,55.0,345298.0,27108272.0
2001.0,PG-13,104.0,"Action, Adventure, Romance",Action,4.9,27.0,14030.0,27073640.0
1998.0,R,91.0,"Action, Comedy, Crime",Action,6.1,31.0,28556.0,27052167.0
2005.0,PG-13,101.0,"Action, Adventure, Crime",Action,4.5,37.0,67377.0,26873932.0
2016.0,N-16,107.0,"Action, Horror, Sci-Fi",Action,5.5,49.0,84352.0,26830068.0
2019.0,N-16,99.0,"Action, Adventure, Comedy",Action,6.7,55.0,140968.0,26803104.0
2018.0,R,106.0,"Action, Adventure",Action,5.2,66.0,922.0,26646175.0
2008.0,PG-13,75.0,"Action, Comedy, Sci-Fi",Action,4.5,33.0,63717.0,26638520.0
2013.0,N-13,125.0,"Action, Adventure, Drama",Action,5.9,35.0,110980.0,26627201.0
2010.0,N-16,105.0,"Action, Crime, Thriller",Action,6.6,60.0,190375.0,26593646.0
2003.0,R,98.0,"Action, Crime, Drama",Action,6.5,34.0,59465.0,26536120.0
2015.0,N-16,114.0,"Action, Crime, Thriller",Action,6.6,59.0,102411.0,26461644.0
2008.0,R,109.0,"Action, Crime, Drama",Action,6.8,55.0,107384.0,26415649.0
2012.0,PG-13,91.0,"Action, Comedy, Crime",Action,5.3,22.0,40841.0,26414527.0
2016.0,N-13,123.0,"Action, Adventure, Drama",Action,5.7,38.0,41747.0,26410477.0
2014.0,R,114.0,"Action, Crime, Drama",Action,6.5,57.0,112889.0,26307600.0
2002.0,R,110.0,"Action, Crime, Drama",Action,6.4,64.0,42162.0,26199517.0
2003.0,R,109.0,"Action, Crime, Drama",Action,6.1,36.0,45197.0,26183197.0
2012.0,PG-13,101.0,"Action, Crime, Mystery",Action,5.2,30.0,32479.0,25888412.0
2005.0,PG-13,93.0,"Action, Adventure, Sci-Fi",Action,5.5,36.0,124112.0,25857987.0
1997.0,R,107.0,"Action, Crime, Drama",Action,6.1,47.0,28503.0,25826788.0
1996.0,R,108.0,"Action, Crime, Horror",Action,7.2,48.0,287762.0,25753840.0
2001.0,PG,92.0,"Action, Adventure, Comedy",Action,4.8,37.0,23531.0,25635682.0
1995.0,R,104.0,"Action, Crime, Thriller",Action,7.2,55.0,171728.0,25625110.0
2009.0,PG-13,83.0,"Action, Comedy, Music",Action,3.5,40.0,11780.0,25615792.0
2005.0,PG-13,119.0,"Action, Adventure, Sci-Fi",Action,7.8,74.0,283700.0,25514517.0
2002.0,R,95.0,"Action, Comedy, Crime",Action,5.9,34.0,12764.0,25482931.0
1996.0,R,101.0,"Action, Adventure, Sci-Fi",Action,5.8,54.0,70045.0,25477365.0
2002.0,PG-13,92.0,"Action, Crime, Thriller",Action,6.8,51.0,285258.0,25296447.0
2013.0,N-16,115.0,"Action, Thriller",Action,6.7,49.0,227637.0,25132228.0
2011.0,N-16,116.0,"Action, Crime, Thriller",Action,6.4,44.0,124076.0,25124986.0
2007.0,R,191.0,"Action, Horror, Thriller",Action,7.5,77.0,178167.0,25031037.0
2015.0,N-13,122.0,"Action, Adventure, Biography",Action,6.9,47.0,124055.0,25020758.0
1973.0,R,102.0,"Action, Crime, Drama",Action,7.7,83.0,96895.0,25000000.0
2014.0,N-16,108.0,"Action, Thriller",Action,6.3,38.0,63681.0,24984868.0
2008.0,PG-13,113.0,"Action, Drama, Sport",Action,6.6,39.0,96025.0,24850922.0
2011.0,PG-13,95.0,"Action, Adventure, Fantasy",Action,5.4,28.0,90528.0,24827228.0
1963.0,PG,115.0,"Action, Adventure, Thriller",Action,7.4,84.0,120793.0,24796765.0
1995.0,PG,107.0,"Action, Adventure, Comedy",Action,5.1,48.0,8502.0,24700000.0
2006.0,PG-13,104.0,"Action, Biography, Drama",Action,7.6,70.0,72953.0,24633730.0
2005.0,R,103.0,"Action, Adventure, Crime",Action,7.0,58.0,98694.0,24520892.0
2005.0,PG-13,97.0,"Action, Adventure, Crime",Action,4.7,34.0,87528.0,24409722.0
2001.0,R,120.0,"Action, Crime, Drama",Action,6.1,34.0,48496.0,24403552.0
2010.0,PG,94.0,"Action, Comedy, Family",Action,5.5,27.0,40969.0,24268828.0
2005.0,R,122.0,"Action, Crime, Drama",Action,7.6,62.0,294626.0,24149632.0
1990.0,R,108.0,"Action, Crime, Drama",Action,6.2,41.0,33075.0,24078196.0
1995.0,R,106.0,"Action, Crime, Sci-Fi",Action,5.6,39.0,28209.0,24048000.0
2004.0,PG,120.0,"Action, Adventure, Comedy",Action,5.9,49.0,85257.0,24008137.0
