index,year,certificate,length,category,rating,metascore,total_votes,US_box_office,index,first_genre,second_genre,third_genre
28666,2000.0,R,117.0,Mystery,7.1,75.0,9568.0,3818452.0,10691,Comedy,Drama,Mystery
28667,1997.0,R,134.0,Mystery,7.6,52.0,131588.0,3796699.0,10692,Mystery,Thriller,
28668,2016.0,R,92.0,Mystery,5.3,31.0,24382.0,3759046.0,10693,Horror,Mystery,Thriller
28670,2016.0,PG-13,112.0,Mystery,6.6,76.0,76082.0,3707794.0,10694,Drama,Mystery,Sci-Fi
28671,2005.0,R,117.0,Mystery,7.3,83.0,74108.0,3634407.0,10695,Drama,Mystery,Thriller
28675,2017.0,PG-13,87.0,Mystery,5.3,33.0,5616.0,3599570.0,10696,Horror,Mystery,Sci-Fi
28676,2014.0,N-13,102.0,Mystery,7.4,77.0,56124.0,3593460.0,10697,Comedy,Drama,Mystery
28678,1997.0,R,95.0,Mystery,5.4,15.0,9716.0,3559990.0,10698,Adventure,Comedy,Crime
28680,2017.0,R,113.0,Mystery,7.1,85.0,48062.0,3448256.0,10699,Drama,Mystery,Thriller
28681,2003.0,R,99.0,Mystery,7.6,70.0,28324.0,3432342.0,10700,Comedy,Crime,Drama
28683,2012.0,PG-13,111.0,Mystery,5.4,26.0,6789.0,3336053.0,10701,Drama,Mystery,Sci-Fi
28684,2014.0,PG-13,107.0,Mystery,6.8,62.0,50438.0,3319109.0,10702,Crime,Drama,Mystery
28690,2010.0,PG-13,87.0,Mystery,7.1,65.0,40981.0,3234373.0,10703,Documentary,Drama,Mystery
28691,1998.0,R,84.0,Mystery,7.4,72.0,170187.0,3216970.0,10704,Drama,Horror,Mystery
28693,1958.0,PG,128.0,Mystery,8.3,100.0,365660.0,3200000.0,10705,Mystery,Romance,Thriller
28694,1999.0,R,89.0,Mystery,7.0,73.0,30240.0,3193102.0,10706,Crime,Drama,Mystery
28697,2001.0,PG-13,84.0,Mystery,3.9,20.0,8377.0,3100650.0,10707,Horror,Mystery,Thriller
28698,2009.0,N-16,96.0,Mystery,6.3,48.0,69681.0,3074838.0,10708,Drama,Mystery,Romance
28700,2008.0,R,121.0,Mystery,6.6,45.0,70326.0,3073392.0,10709,Drama,Mystery,Sci-Fi
28705,2011.0,R,102.0,Mystery,6.9,75.0,49294.0,2981638.0,10710,Drama,Mystery,Thriller
28706,2014.0,N-13,92.0,Mystery,6.4,41.0,72558.0,2963012.0,10711,Drama,Mystery,Thriller
28711,2014.0,R,89.0,Mystery,4.6,24.0,23176.0,2756333.0,10712,Horror,Mystery,Thriller
28712,2004.0,R,103.0,Mystery,7.3,65.0,6544.0,2712736.0,10713,Drama,Mystery,Thriller
28716,2017.0,PG-13,106.0,Mystery,6.0,63.0,17789.0,2676077.0,10714,Drama,Mystery,Romance
28717,2018.0,R,133.0,Mystery,6.9,68.0,29636.0,2660165.0,10715,Crime,Drama,Mystery
28718,2007.0,R,96.0,Mystery,4.7,24.0,22547.0,2626800.0,10716,Crime,Horror,Mystery
28719,2017.0,N-16,89.0,Mystery,6.8,84.0,104938.0,2523610.0,10717,Crime,Drama,Mystery
28722,2014.0,R,112.0,Mystery,6.9,60.0,44578.0,2450846.0,10718,Biography,Crime,Drama
28725,2019.0,R,104.0,Mystery,6.7,65.0,27618.0,2410914.0,10719,Action,Comedy,Crime
28726,2003.0,PG-13,114.0,Mystery,6.7,68.0,4722.0,2353728.0,10720,Comedy,Drama,Mystery
28729,2017.0,R,121.0,Mystery,7.0,73.0,125343.0,2291901.0,10721,Drama,Horror,Mystery
28730,2008.0,R,90.0,Mystery,8.0,91.0,55167.0,2283276.0,10722,Documentary,Animation,Biography
28734,2009.0,R,144.0,Mystery,7.8,82.0,68892.0,2222647.0,10723,Drama,History,Mystery
28735,1997.0,R,121.0,Mystery,6.4,45.0,13790.0,2221994.0,10724,Crime,Drama,Mystery
28736,2008.0,R,111.0,Mystery,6.7,72.0,50862.0,2203641.0,10725,Crime,Drama,Mystery
28737,2013.0,N-16,104.0,Mystery,5.7,49.0,69249.0,2193658.0,10726,Action,Drama,Mystery
28740,1994.0,R,103.0,Mystery,7.3,72.0,22774.0,2104000.0,10727,Drama,Mystery,Thriller
28741,2005.0,R,110.0,Mystery,7.3,72.0,101190.0,2060589.0,10728,Action,Crime,Drama
28744,2002.0,R,92.0,Mystery,7.0,57.0,45754.0,2003420.0,10729,Comedy,Fantasy,Horror
28745,1991.0,R,98.0,Mystery,7.8,86.0,42639.0,1999955.0,10730,Drama,Fantasy,Music
28746,2018.0,R,121.0,Mystery,6.1,48.0,1831.0,1983984.0,10731,Action,Comedy,Mystery
28751,1993.0,R,107.0,Mystery,4.8,26.0,11433.0,1796389.0,10732,Drama,Mystery,Romance
28753,1995.0,R,106.0,Mystery,4.3,8.0,8383.0,1781383.0,10733,Horror,Mystery,
28754,2011.0,N-16,112.0,Mystery,7.5,68.0,138588.0,1738692.0,10734,Drama,Mystery,Thriller
28757,2012.0,R,102.0,Mystery,7.1,74.0,4032.0,1714710.0,10735,Crime,Drama,Mystery
28759,1988.0,PG-13,113.0,Mystery,6.7,70.0,6255.0,1705139.0,10736,Fantasy,Horror,Mystery
28760,2013.0,N-13,99.0,Mystery,6.8,58.0,103058.0,1702277.0,10737,Drama,Mystery,Thriller
28763,1997.0,R,106.0,Mystery,6.9,43.0,26290.0,1692872.0,10738,Comedy,Crime,Drama
28764,2002.0,R,98.0,Mystery,6.8,83.0,35716.0,1641788.0,10739,Drama,Mystery,Thriller
28766,2003.0,R,108.0,Mystery,7.4,73.0,14375.0,1615118.0,10740,Crime,Drama,Mystery
28767,1941.0,PG,119.0,Mystery,8.3,100.0,404914.0,1585634.0,10741,Drama,Mystery,
28769,1998.0,R,114.0,Mystery,5.7,65.0,10541.0,1534569.0,10742,Crime,Mystery,Thriller
28770,2018.0,N-16,121.0,Mystery,6.2,62.0,25234.0,1533324.0,10743,Action,Crime,Drama
28775,2016.0,N-13,99.0,Mystery,7.1,73.0,29090.0,1489848.0,10744,Drama,Mystery,Romance
28776,2001.0,R,113.0,Mystery,8.0,88.0,741718.0,1480006.0,10745,Drama,Mystery,Sci-Fi
28786,2013.0,PG-13,130.0,Mystery,7.8,85.0,45095.0,1330596.0,10746,Drama,Mystery,
28788,1993.0,R,94.0,Mystery,7.9,85.0,90341.0,1324974.0,10747,Drama,Music,Mystery
28791,2006.0,R,105.0,Mystery,6.0,49.0,24029.0,1308696.0,10748,Drama,Mystery,Romance
28792,1992.0,R,104.0,Mystery,7.5,93.0,3843.0,1305915.0,10749,Documentary,Crime,Mystery
28793,2016.0,R,105.0,Mystery,6.1,77.0,36573.0,1305195.0,10750,Drama,Mystery,Thriller
28800,2006.0,R,99.0,Mystery,5.5,42.0,12456.0,1255524.0,10751,Horror,Mystery,Thriller
28804,2005.0,R,93.0,Mystery,5.8,34.0,3770.0,1237615.0,10752,Drama,Mystery,Thriller
28805,2017.0,PG-13,108.0,Mystery,6.3,61.0,6054.0,1235432.0,10753,Drama,Mystery,
28806,2018.0,R,113.0,Mystery,5.8,77.0,29211.0,1225852.0,10754,Adventure,Drama,Horror
28808,2015.0,N-16,137.0,Mystery,6.5,41.0,66244.0,1206135.0,10755,Crime,Drama,History
28810,2010.0,PG-13,108.0,Mystery,5.1,31.0,14679.0,1183354.0,10756,Action,Comedy,Crime
28814,2014.0,N-18,99.0,Mystery,6.7,81.0,44583.0,1168902.0,10757,Horror,Mystery,Thriller
28819,2015.0,R,79.0,Mystery,6.1,65.0,16042.0,1100000.0,10758,Comedy,Mystery,
28827,2003.0,R,104.0,Mystery,6.6,43.0,21308.0,1056102.0,10759,Crime,Drama,Mystery
28829,2019.0,R,120.0,Mystery,6.4,91.0,8775.0,1036737.0,10760,Drama,Mystery,Romance
28832,2017.0,PG,116.0,Mystery,6.2,71.0,9528.0,1033632.0,10761,Drama,Mystery,
28833,2010.0,R,95.0,Mystery,7.0,65.0,150142.0,1028658.0,10762,Drama,Mystery,Thriller
28836,2004.0,R,128.0,Mystery,6.0,47.0,3836.0,1017376.0,10763,Comedy,Drama,Mystery
28837,2006.0,PG-13,101.0,Mystery,5.0,34.0,4371.0,1008849.0,10764,Horror,Mystery,Thriller
28838,2013.0,N-13,91.0,Mystery,6.9,61.0,169159.0,1007088.0,10765,Drama,Mystery,Thriller
28851,2006.0,V,90.0,Mystery,7.7,81.0,71719.0,881302.0,10766,Animation,Drama,Fantasy
28852,2005.0,R,107.0,Mystery,6.4,47.0,17066.0,871527.0,10767,Crime,Drama,Mystery
28853,2000.0,R,135.0,Mystery,7.5,64.0,14081.0,871058.0,10768,Drama,Mystery,Romance
28857,2001.0,PG-13,119.0,Mystery,6.8,62.0,1378.0,852206.0,10769,Crime,Drama,Mystery
28858,2014.0,PG-13,99.0,Mystery,4.3,9.0,3067.0,851690.0,10770,Drama,Mystery,Sci-Fi
28859,2007.0,PG,81.0,Mystery,3.8,30.0,656.0,817935.0,10771,Action,Adventure,Family
28861,2010.0,R,94.0,Mystery,7.7,86.0,4547.0,798940.0,10772,Documentary,Biography,Mystery
28864,2000.0,PG-13,105.0,Mystery,5.5,28.0,3164.0,769009.0,10773,Drama,Mystery,Romance
28865,2014.0,PG,103.0,Mystery,7.7,72.0,33079.0,765127.0,10774,Animation,Drama,Family
28866,2002.0,R,103.0,Mystery,7.1,41.0,29569.0,764554.0,10775,Crime,Drama,Mystery
28868,2006.0,R,180.0,Mystery,6.9,73.0,53684.0,751138.0,10776,Drama,Fantasy,Mystery
28869,2012.0,R,109.0,Mystery,5.1,58.0,44780.0,743636.0,10777,Crime,Drama,Fantasy
28875,2018.0,R,111.0,Mystery,5.5,67.0,8764.0,713143.0,10778,Drama,Horror,Mystery
28877,2003.0,R,120.0,Mystery,8.4,77.0,517386.0,707481.0,10779,Action,Drama,Mystery
28879,2012.0,R,107.0,Mystery,5.8,45.0,35979.0,692640.0,10780,Crime,Drama,Mystery
28880,2001.0,R,105.0,Mystery,5.8,44.0,6322.0,687194.0,10781,Crime,Drama,Music
28885,2013.0,PG-13,93.0,Mystery,6.4,51.0,15166.0,653651.0,10782,Drama,History,Mystery
28887,2018.0,R,105.0,Mystery,5.8,59.0,6387.0,642157.0,10783,Biography,Crime,Drama
28890,2000.0,R,106.0,Mystery,6.9,49.0,58094.0,632548.0,10784,Crime,Horror,Mystery
28893,2016.0,R,92.0,Mystery,7.5,76.0,16710.0,612816.0,10785,Documentary,Mystery,
28895,2002.0,R,105.0,Mystery,6.1,55.0,21081.0,605562.0,10786,Action,Horror,Mystery
28896,2014.0,PG-13,97.0,Mystery,6.1,54.0,62689.0,600896.0,10787,Drama,Mystery,Sci-Fi
28897,1994.0,PG-13,102.0,Mystery,8.1,77.0,63588.0,600200.0,10788,Comedy,Crime,Drama
28900,2010.0,R,101.0,Mystery,6.3,57.0,52897.0,578382.0,10789,Crime,Drama,Mystery
28905,2015.0,PG-13,95.0,Mystery,6.0,55.0,3640.0,569381.0,10790,Biography,Drama,History
28908,2009.0,PG-13,111.0,Mystery,6.8,65.0,20110.0,548934.0,10791,Drama,Mystery,Romance
28909,2009.0,R,129.0,Mystery,7.8,79.0,53258.0,547292.0,10792,Crime,Drama,Mystery
28915,2006.0,R,97.0,Mystery,6.3,49.0,6840.0,519086.0,10793,Crime,Drama,Mystery
28918,2002.0,R,99.0,Mystery,6.7,66.0,27952.0,503714.0,10794,Drama,Horror,Mystery
28919,1997.0,R,90.0,Mystery,7.2,61.0,213079.0,501818.0,10795,Drama,Mystery,Sci-Fi
28920,2018.0,Not Rated,138.0,Mystery,7.2,88.0,6514.0,499993.0,10796,Drama,Mystery,
28924,2007.0,R,85.0,Mystery,6.7,83.0,29200.0,486021.0,10797,Crime,Drama,Mystery
28926,2006.0,PG-13,87.0,Mystery,4.8,38.0,43108.0,480314.0,10798,Action,Adventure,Mystery
28931,2010.0,PG-13,123.0,Mystery,6.6,75.0,10587.0,459836.0,10799,Action,Adventure,Drama
28937,2009.0,R,116.0,Mystery,6.3,41.0,19515.0,425025.0,10800,Crime,Drama,Mystery
28942,2011.0,R,87.0,Mystery,6.6,67.0,20829.0,405614.0,10801,Drama,Mystery,Sci-Fi
28944,1998.0,R,110.0,Mystery,6.6,70.0,1438.0,401786.0,10802,Drama,Mystery,Romance
28945,2006.0,R,123.0,Mystery,6.3,65.0,6430.0,399879.0,10803,Crime,Drama,Mystery
28949,2001.0,R,100.0,Mystery,6.4,58.0,55067.0,378176.0,10804,Horror,Mystery,
28952,1999.0,R,111.0,Mystery,6.1,56.0,6341.0,368808.0,10805,Crime,Drama,Mystery
28955,2003.0,R,103.0,Mystery,5.8,56.0,8322.0,358804.0,10806,Crime,Drama,Mystery
28956,2004.0,R,100.0,Mystery,6.4,61.0,9936.0,358262.0,10807,Drama,Mystery,Romance
28957,2012.0,R,105.0,Mystery,7.4,72.0,30161.0,354244.0,10808,Drama,Mystery,Thriller
28959,2007.0,R,88.0,Mystery,6.5,49.0,30524.0,342835.0,10809,Crime,Drama,Mystery
28965,2003.0,R,109.0,Mystery,5.5,45.0,8181.0,336456.0,10810,Comedy,Crime,Musical
28966,2014.0,R,106.0,Mystery,7.4,57.0,116008.0,334658.0,10811,Drama,Mystery,Romance
28968,2000.0,R,105.0,Mystery,6.5,59.0,6773.0,327418.0,10812,Drama,Mystery,Romance
28971,2013.0,PG-13,92.0,Mystery,6.2,51.0,5190.0,309427.0,10813,Drama,Mystery,Romance
28973,2007.0,R,90.0,Mystery,6.3,38.0,13634.0,303439.0,10814,Drama,Fantasy,Mystery
28977,2015.0,PG,105.0,Mystery,7.3,85.0,6912.0,294313.0,10815,Animation,Adventure,Comedy
28981,2000.0,R,116.0,Mystery,5.1,26.0,1487.0,285618.0,10816,Comedy,Crime,Mystery
28985,2006.0,R,145.0,Mystery,5.4,44.0,37199.0,275380.0,10817,Comedy,Drama,Mystery
28989,2003.0,R,110.0,Mystery,6.0,51.0,1007.0,267495.0,10818,Adventure,Comedy,Crime
28995,1993.0,R,103.0,Mystery,6.2,62.0,4334.0,256264.0,10819,Drama,Mystery,Thriller
28996,2018.0,R,118.0,Mystery,4.1,16.0,6450.0,252676.0,10820,Crime,Mystery,Thriller
29002,2007.0,R,124.0,Mystery,6.2,43.0,12974.0,244397.0,10821,Drama,Fantasy,Mystery
29004,2015.0,R,105.0,Mystery,6.1,67.0,8200.0,240067.0,10822,Comedy,Drama,Mystery
29005,2018.0,R,111.0,Mystery,6.8,68.0,5263.0,236637.0,10823,Drama,Mystery,
29006,2002.0,R,103.0,Mystery,6.1,54.0,17912.0,236266.0,10824,Adventure,Drama,Mystery
29008,2002.0,R,129.0,Mystery,5.9,64.0,4870.0,231756.0,10825,Drama,Mystery,Thriller
29010,2007.0,PG-13,82.0,Mystery,7.1,74.0,3206.0,231274.0,10826,Documentary,Family,Mystery
29014,2013.0,N-13,107.0,Mystery,6.1,50.0,45486.0,219438.0,10827,Comedy,Drama,Fantasy
29020,2008.0,PG,88.0,Mystery,6.4,46.0,14572.0,206678.0,10828,Comedy,Drama,Family
29026,2013.0,N-13,93.0,Mystery,6.5,68.0,47547.0,200268.0,10829,Comedy,Drama,Mystery
29033,2002.0,R,99.0,Mystery,6.7,51.0,2672.0,179751.0,10830,Comedy,Drama,Thriller
29034,2002.0,R,101.0,Mystery,8.0,75.0,118031.0,169659.0,10831,Action,Crime,Drama
29037,2016.0,R,91.0,Mystery,5.4,58.0,5733.0,166827.0,10832,Drama,Mystery,
29039,2018.0,R,142.0,Mystery,6.3,65.0,3733.0,164906.0,10833,Drama,Mystery,
29040,2013.0,R,120.0,Mystery,6.5,46.0,77910.0,164480.0,10834,Comedy,Crime,Drama
29049,2001.0,PG-13,83.0,Mystery,6.4,48.0,1923.0,148479.0,10835,Comedy,Drama,Mystery
29060,2013.0,PG-13,97.0,Mystery,6.4,68.0,67463.0,125687.0,10836,Action,Drama,Mystery
29061,1997.0,R,94.0,Mystery,6.0,36.0,9625.0,125397.0,10837,Fantasy,Horror,Mystery
29062,2013.0,R,85.0,Mystery,6.3,56.0,21892.0,121179.0,10838,Action,Adventure,Horror
29067,2011.0,R,84.0,Mystery,5.3,57.0,6125.0,112498.0,10839,Drama,Mystery,Thriller
29072,2009.0,R,104.0,Mystery,5.9,36.0,36752.0,108229.0,10840,Drama,Mystery,Thriller
29075,2005.0,PG-13,100.0,Mystery,7.0,64.0,2942.0,104756.0,10841,Drama,Mystery,Romance
29077,2000.0,R,114.0,Mystery,5.9,45.0,9022.0,102622.0,10842,Crime,Drama,Mystery
29080,2009.0,R,95.0,Mystery,6.4,73.0,41196.0,100659.0,10843,Horror,Mystery,
29081,2001.0,R,91.0,Mystery,5.0,63.0,4037.0,100319.0,10844,Horror,Mystery,Thriller
29086,2012.0,R,102.0,Mystery,5.3,53.0,21820.0,91186.0,10845,Adventure,Drama,Mystery
29092,2013.0,R,131.0,Mystery,7.8,49.0,108812.0,85433.0,10846,Crime,Drama,Mystery
29094,2008.0,N-16,98.0,Mystery,6.0,58.0,60302.0,83361.0,10847,Horror,Mystery,Thriller
29095,1999.0,PG-13,91.0,Mystery,5.5,33.0,1488.0,81897.0,10848,Comedy,Mystery,
29104,2011.0,R,101.0,Mystery,5.5,64.0,33015.0,77501.0,10849,Drama,Horror,Mystery
29105,2007.0,R,108.0,Mystery,5.8,51.0,5247.0,77177.0,10850,Crime,Drama,Mystery
29106,2009.0,R,97.0,Mystery,6.7,42.0,8839.0,77126.0,10851,Comedy,Crime,Mystery
29108,2005.0,R,111.0,Mystery,6.4,25.0,90051.0,75420.0,10852,Action,Crime,Drama
29111,2001.0,R,113.0,Mystery,5.6,32.0,344.0,70569.0,10853,Action,Drama,Music
29114,2004.0,R,100.0,Mystery,7.2,59.0,2030.0,67988.0,10854,Comedy,Mystery,Romance
29118,2007.0,R,100.0,Mystery,6.3,52.0,32713.0,62745.0,10855,Drama,Fantasy,Mystery
29124,2007.0,R,95.0,Mystery,7.0,62.0,12223.0,59255.0,10856,Drama,Mystery,Romance
29126,2010.0,PG-13,104.0,Mystery,5.5,33.0,1963.0,57190.0,10857,Drama,Mystery,Thriller
29129,2016.0,R,94.0,Mystery,6.1,69.0,6759.0,55000.0,10858,Drama,Mystery,Thriller
29131,2003.0,R,130.0,Mystery,7.0,58.0,11249.0,54419.0,10859,Crime,Drama,Horror
29133,2012.0,R,114.0,Mystery,6.2,36.0,58712.0,52624.0,10860,Action,Adventure,Drama
29135,2000.0,R,122.0,Mystery,5.9,25.0,20826.0,52526.0,10861,Drama,Mystery,Thriller
29141,2001.0,R,119.0,Mystery,6.6,70.0,16880.0,49046.0,10862,Horror,Mystery,Sci-Fi
29144,1998.0,R,69.0,Mystery,7.5,60.0,87243.0,48482.0,10863,Crime,Mystery,Thriller
29146,2018.0,R,139.0,Mystery,6.5,60.0,33650.0,46083.0,10864,Crime,Drama,Mystery
29147,2000.0,R,93.0,Mystery,5.0,49.0,1479.0,45826.0,10865,Crime,Mystery,Thriller
29151,2005.0,R,158.0,Mystery,5.4,21.0,6999.0,44785.0,10866,Crime,Drama,Horror
29152,2010.0,R,105.0,Mystery,6.4,36.0,9230.0,44689.0,10867,Crime,Drama,Mystery
29154,2014.0,R,95.0,Mystery,5.8,42.0,17198.0,43282.0,10868,Drama,Fantasy,Mystery
29158,2005.0,R,104.0,Mystery,6.3,41.0,1369.0,40758.0,10869,Crime,Drama,Mystery
29161,2017.0,R,106.0,Mystery,5.7,52.0,1144.0,39985.0,10870,Drama,Mystery,
29163,2002.0,R,108.0,Mystery,6.1,45.0,2991.0,39381.0,10871,Crime,Horror,Mystery
29166,2007.0,R,92.0,Mystery,7.2,68.0,58627.0,38108.0,10872,Horror,Mystery,Sci-Fi
29169,2004.0,PG-13,94.0,Mystery,6.5,62.0,3911.0,36830.0,10873,Adventure,Comedy,Fantasy
29173,2015.0,R,101.0,Mystery,5.7,32.0,2054.0,35000.0,10874,Action,Crime,Drama
29177,2001.0,PG-13,109.0,Mystery,5.4,21.0,7313.0,33565.0,10875,Drama,Mystery,Romance
29178,2014.0,R,91.0,Mystery,6.4,51.0,26987.0,33518.0,10876,Drama,Mystery,Thriller
29181,2009.0,PG-13,106.0,Mystery,5.9,35.0,12316.0,32409.0,10877,Crime,Drama,Mystery
29190,2004.0,R,100.0,Mystery,6.9,79.0,5312.0,30303.0,10878,Drama,Mystery,Thriller
29191,2000.0,R,123.0,Mystery,5.7,41.0,3676.0,30181.0,10879,Drama,Mystery,
29197,2017.0,R,116.0,Mystery,6.3,70.0,22509.0,28660.0,10880,Drama,Horror,Mystery
29198,2002.0,R,91.0,Mystery,5.3,13.0,3199.0,28658.0,10881,Drama,Mystery,Thriller
29202,2004.0,R,107.0,Mystery,4.8,43.0,1286.0,28089.0,10882,Horror,Mystery,Thriller
29204,2009.0,R,85.0,Mystery,6.5,52.0,68871.0,27766.0,10883,Action,Adventure,Fantasy
29207,2005.0,R,120.0,Mystery,6.4,52.0,2366.0,27105.0,10884,Drama,Mystery,
29211,2004.0,R,90.0,Mystery,5.5,41.0,2041.0,25660.0,10885,Comedy,Mystery,
29216,2010.0,R,102.0,Mystery,6.4,71.0,44580.0,22554.0,10886,Action,Adventure,Drama
29217,2014.0,PG-13,118.0,Mystery,6.2,31.0,52322.0,22451.0,10887,Drama,Fantasy,Mystery
29218,2013.0,R,90.0,Mystery,5.9,61.0,17521.0,22353.0,10888,Drama,Music,Mystery
29219,2010.0,R,92.0,Mystery,4.9,50.0,25032.0,22197.0,10889,Horror,Mystery,Thriller
29221,2011.0,R,124.0,Mystery,5.1,29.0,1005.0,22029.0,10890,Drama,Mystery,Romance
29224,1998.0,R,98.0,Mystery,6.2,58.0,5671.0,21404.0,10891,Crime,Mystery,Romance
29227,2019.0,N-16,90.0,Mystery,5.6,63.0,15840.0,21072.0,10892,Drama,Horror,Mystery
29229,1998.0,R,93.0,Mystery,5.1,31.0,4596.0,20416.0,10893,Drama,Mystery,Sci-Fi
29231,2015.0,PG-13,110.0,Mystery,6.1,23.0,13901.0,20083.0,10894,Drama,Fantasy,Mystery
29238,2006.0,R,118.0,Mystery,7.4,56.0,14130.0,18569.0,10895,Drama,Mystery,Thriller
29239,2015.0,R,112.0,Mystery,5.2,42.0,8787.0,17472.0,10896,Drama,Mystery,Thriller
29240,2012.0,R,84.0,Mystery,4.8,40.0,1970.0,17401.0,10897,Action,Crime,Mystery
29241,2006.0,R,85.0,Mystery,6.6,65.0,14435.0,17311.0,10898,Crime,Drama,Mystery
29245,2004.0,R,95.0,Mystery,3.7,13.0,1326.0,16066.0,10899,Drama,Mystery,Romance
29246,2018.0,R,81.0,Mystery,5.6,63.0,6268.0,15856.0,10900,Horror,Mystery,Thriller
29258,2004.0,R,92.0,Mystery,6.1,50.0,4980.0,13893.0,10901,Drama,Fantasy,Horror
29269,2013.0,R,97.0,Mystery,5.7,66.0,5853.0,9326.0,10902,Action,Mystery,Thriller
29270,2014.0,R,87.0,Mystery,5.7,65.0,24322.0,9168.0,10903,Drama,Fantasy,Horror
29273,2011.0,R,101.0,Mystery,5.8,56.0,3740.0,8418.0,10904,Drama,Mystery,Thriller
29279,2009.0,R,91.0,Mystery,6.1,34.0,5403.0,7306.0,10905,Crime,Drama,Mystery
29286,2007.0,R,96.0,Mystery,4.9,47.0,4593.0,6273.0,10906,Comedy,Drama,Fantasy
29287,1998.0,R,97.0,Mystery,6.0,47.0,508.0,5985.0,10907,Comedy,Mystery,Thriller
29289,2012.0,R,114.0,Mystery,5.0,58.0,19313.0,5460.0,10908,Action,Horror,Mystery
29290,2004.0,R,109.0,Mystery,6.5,53.0,773.0,5199.0,10909,Drama,Mystery,Romance
29291,2019.0,R,87.0,Mystery,5.1,53.0,2476.0,5123.0,10910,Horror,Mystery,Thriller
29295,2010.0,R,91.0,Mystery,5.3,61.0,15676.0,4821.0,10911,Adventure,Drama,Mystery
29303,2014.0,R,96.0,Mystery,5.8,31.0,4921.0,4156.0,10912,Fantasy,Horror,Mystery
29304,1999.0,R,92.0,Mystery,5.8,62.0,626.0,4068.0,10913,Drama,Mystery,Thriller
29305,2012.0,R,93.0,Mystery,5.2,37.0,2546.0,4063.0,10914,Action,Drama,Mystery
29307,2011.0,R,82.0,Mystery,4.9,38.0,6289.0,3838.0,10915,Drama,Fantasy,Horror
29311,2006.0,R,91.0,Mystery,6.7,54.0,932.0,3665.0,10916,Crime,Drama,Mystery
29319,2003.0,R,111.0,Mystery,5.3,39.0,1780.0,2580.0,10917,Drama,Mystery,
29324,2020.0,R,98.0,Mystery,5.3,53.0,2012.0,2114.0,10918,Crime,Mystery,Thriller
29335,2017.0,R,110.0,Mystery,6.7,63.0,25533.0,1377.0,10919,Drama,Horror,Mystery
32000,2008.0,PG-13,152.0,Crime,9.0,84.0,2310850.0,534858444.0,10920,Action,Crime,Drama
32001,2013.0,V,98.0,Crime,7.3,62.0,370636.0,368061265.0,10921,Animation,Adventure,Comedy
32002,2016.0,N-7,108.0,Crime,8.0,78.0,435685.0,341268248.0,10922,Animation,Adventure,Comedy
32003,2019.0,N-16,122.0,Crime,8.4,59.0,948574.0,335451311.0,10923,Crime,Drama,Thriller
32004,2010.0,V,95.0,Crime,7.6,72.0,501992.0,251513985.0,10924,Animation,Comedy,Crime
32006,2001.0,PG-13,90.0,Crime,6.6,48.0,200218.0,226164286.0,10925,Action,Comedy,Crime
32007,2017.0,N-13,136.0,Crime,6.7,56.0,205537.0,226008385.0,10926,Action,Adventure,Crime
32008,2002.0,PG-13,94.0,Crime,6.2,62.0,195970.0,213307889.0,10927,Action,Adventure,Comedy
32009,2011.0,PG-13,130.0,Crime,7.3,66.0,353269.0,209837675.0,10928,Action,Adventure,Crime
32010,2020.0,R,124.0,Crime,6.6,59.0,131097.0,206305244.0,10929,Action,Comedy,Crime
32011,1999.0,PG-13,95.0,Crime,6.6,59.0,217055.0,206040086.0,10930,Action,Adventure,Comedy
32012,2014.0,N-16,112.0,Crime,7.0,71.0,346517.0,191719337.0,10931,Action,Comedy,Crime
32013,2005.0,PG-13,120.0,Crime,6.5,55.0,451285.0,186336279.0,10932,Action,Comedy,Crime
32014,1993.0,PG-13,130.0,Crime,7.8,87.0,268343.0,183875760.0,10933,Action,Crime,Drama
32015,2001.0,PG-13,116.0,Crime,7.7,74.0,517986.0,183417150.0,10934,Crime,Thriller,
32016,1992.0,V,120.0,Crime,6.8,46.0,311654.0,173585516.0,10935,Adventure,Comedy,Crime
32017,2019.0,N-16,130.0,Crime,7.4,73.0,277373.0,171015687.0,10936,Action,Crime,Thriller
32018,2002.0,PG-13,113.0,Crime,7.2,81.0,216430.0,170687518.0,10937,Comedy,Crime,Musical
32019,2019.0,PG-13,130.0,Crime,7.9,82.0,461720.0,165359751.0,10938,Comedy,Crime,Drama
32020,2001.0,R,131.0,Crime,6.8,57.0,255329.0,165092268.0,10939,Crime,Drama,Thriller
32021,2002.0,PG-13,141.0,Crime,8.1,75.0,837137.0,164615351.0,10940,Biography,Crime,Drama
32022,1992.0,N-13,126.0,Crime,7.0,68.0,275336.0,162831698.0,10941,Action,Crime,Fantasy
32026,2005.0,PG-13,113.0,Crime,6.4,48.0,162947.0,158119460.0,10942,Comedy,Crime,Sport
32029,2013.0,N-16,110.0,Crime,7.0,44.0,405368.0,150394119.0,10943,Comedy,Crime,
32030,2013.0,N-16,138.0,Crime,7.2,90.0,450047.0,150117807.0,10944,Crime,Drama,
32031,1989.0,R,114.0,Crime,7.2,70.0,162500.0,147253986.0,10945,Action,Crime,Thriller
32032,1992.0,R,118.0,Crime,6.7,40.0,157625.0,144731527.0,10946,Action,Crime,Thriller
32033,2001.0,PG-13,106.0,Crime,6.8,58.0,348833.0,144533925.0,10947,Action,Crime,Thriller
